ITL_code,Region_name,SIC07_code,SIC07_description,year,value,CoV100,SE,gva_min95,gva_max95
TLM,Scotland,61,Telecommunications,2013,1566,2.505446623093682,39.23529411764706,1489.0988235294117,1642.9011764705883
TLM,Scotland,61,Telecommunications,2014,1518,1.4387974230493916,21.840944881889765,1475.191748031496,1560.808251968504
TLM,Scotland,61,Telecommunications,2015,1578,9.234323432343237,145.71762376237626,1292.3934574257426,1863.6065425742574
TLM,Scotland,61,Telecommunications,2016,1730,13.886124930901053,240.22996130458822,1259.1492758430072,2200.850724156993
TLM,Scotland,61,Telecommunications,2017,1883,1.8808193668528863,35.41582867783985,1813.5849757914339,1952.4150242085661
TLM,Scotland,61,Telecommunications,2018,2029,2.975319926873857,60.36924131627056,1910.6762870201096,2147.3237129798904
TLM,Scotland,61,Telecommunications,2019,1962,2.07395498392283,40.690996784565925,1882.2456463022509,2041.7543536977491
TLM,Scotland,61,Telecommunications,2020,2002,1.9521178637200736,39.08139963167587,1925.4004567219154,2078.5995432780846
TLM,Scotland,61,Telecommunications,2021,2339,2.3956521739130436,56.03430434782609,2229.172763478261,2448.827236521739
TLM,Scotland,61,Telecommunications,2022,2274,0.9830018934771404,22.353463057670172,2230.1872124069664,2317.8127875930336
TLM,Scotland,61,Telecommunications,2023,2446,0.725006937114337,17.733669681816682,2411.2420074236393,2480.7579925763607
TLM,Scotland,62,Computer programming and consultancy,2012,1396,4.6587926509186355,65.03674540682415,1268.5279790026248,1523.4720209973752
TLM,Scotland,62,Computer programming and consultancy,2013,1551,8.595,133.30845000000002,1289.715438,1812.284562
TLM,Scotland,62,Computer programming and consultancy,2014,1754,3.5318752908329456,61.94909260120986,1632.5797785016287,1875.4202214983713
TLM,Scotland,62,Computer programming and consultancy,2015,1941,7.6678832116788325,148.83361313868616,1649.2861182481752,2232.713881751825
TLM,Scotland,62,Computer programming and consultancy,2016,2053,4.356477561388654,89.43848433530907,1877.7005707027943,2228.2994292972057
TLM,Scotland,62,Computer programming and consultancy,2017,2333,6.258570029382958,146.0124387855044,2046.8156199804114,2619.1843800195884
TLM,Scotland,62,Computer programming and consultancy,2018,2367,5.91942560829677,140.11280414838453,2092.378903869166,2641.621096130834
TLM,Scotland,62,Computer programming and consultancy,2019,2503,8.06623524933384,201.89786829082598,2107.280178149981,2898.719821850019
TLM,Scotland,62,Computer programming and consultancy,2020,2733,9.439439439439438,257.97987987987983,2227.3594354354354,3238.6405645645646
TLM,Scotland,62,Computer programming and consultancy,2021,2696,4.680631868131869,126.18983516483519,2448.667923076923,2943.332076923077
TLM,Scotland,62,Computer programming and consultancy,2022,2812,6.168276440730439,173.45193351333995,2472.0342103138537,3151.9657896861463
TLM,Scotland,62,Computer programming and consultancy,2023,2992,2.1135781230371347,63.23825744127107,2868.053015415109,3115.946984584891
TLM,Scotland,63,Information service activities,2012,203,10.052083333333334,20.405729166666667,163.00477083333334,242.99522916666666
TLM,Scotland,63,Information service activities,2013,208,7.988165680473373,16.615384615384617,175.43384615384616,240.56615384615384
TLM,Scotland,63,Information service activities,2014,190,9.182389937106915,17.44654088050314,155.80477987421386,224.19522012578614
TLM,Scotland,63,Information service activities,2015,194,15.846994535519126,30.743169398907106,133.74338797814207,254.25661202185793
TLM,Scotland,63,Information service activities,2016,213,5.3125,11.315624999999999,190.821375,235.178625
TLM,Scotland,63,Information service activities,2017,234,5.708502024291498,13.357894736842105,207.81852631578948,260.1814736842105
TLM,Scotland,63,Information service activities,2018,293,3.088803088803089,9.05019305019305,275.2616216216216,310.7383783783784
TLM,Scotland,63,Information service activities,2019,286,2.332155477031802,6.669964664310953,272.92686925795056,299.07313074204944
TLM,Scotland,63,Information service activities,2020,196,13.064516129032258,25.606451612903225,145.8113548387097,246.1886451612903
TLM,Scotland,63,Information service activities,2021,195,6.9,13.455000000000002,168.6282,221.3718
TLM,Scotland,63,Information service activities,2022,233,3.595343445446554,8.377150227890471,216.5807855533347,249.4192144466653
TLM,Scotland,63,Information service activities,2023,214,2.88656637211875,6.177252036334124,201.89258600878512,226.10741399121488
TLM,Scotland,69,Legal and accounting activities,2012,2040,3.456732993984267,70.51735307727904,1901.7859879685332,2178.214012031467
TLM,Scotland,69,Legal and accounting activities,2013,2164,6.112412177985949,132.27259953161592,1904.7457049180327,2423.254295081967
TLM,Scotland,69,Legal and accounting activities,2014,2240,7.439076528430953,166.63531423685336,1913.3947840957674,2566.6052159042324
TLM,Scotland,69,Legal and accounting activities,2015,2161,6.635514018691589,143.39345794392526,1879.9488224299066,2442.0511775700934
TLM,Scotland,69,Legal and accounting activities,2016,2213,3.1423290203327174,69.53974121996303,2076.7021072088723,2349.2978927911277
TLM,Scotland,69,Legal and accounting activities,2017,2477,2.4050632911392404,59.573417721518986,2360.236101265823,2593.763898734177
TLM,Scotland,69,Legal and accounting activities,2018,2337,2.8706365503080087,67.08677618069817,2205.5099186858315,2468.4900813141685
TLM,Scotland,69,Legal and accounting activities,2019,2450,3.374306106264869,82.67049960348929,2287.965820777161,2612.034179222839
TLM,Scotland,69,Legal and accounting activities,2020,2256,3.3859730608453327,76.3875522526707,2106.2803975847655,2405.7196024152345
TLM,Scotland,69,Legal and accounting activities,2021,2534,3.5300970873786417,89.45266019417478,2358.6727860194173,2709.3272139805827
TLM,Scotland,69,Legal and accounting activities,2022,2986,2.678346306300366,79.97542070612893,2829.248175415987,3142.751824584013
TLM,Scotland,69,Legal and accounting activities,2023,3217,3.3899048206471503,109.05323808021882,3003.2556533627712,3430.744346637229
TLM,Scotland,70,Head offices and management consultancy,2012,543,6.685649202733487,36.30307517084283,471.84597266514805,614.1540273348519
TLM,Scotland,70,Head offices and management consultancy,2013,615,9.160839160839162,56.33916083916084,504.57524475524474,725.4247552447553
TLM,Scotland,70,Head offices and management consultancy,2014,667,10.357142857142854,69.08214285714283,531.599,802.401
TLM,Scotland,70,Head offices and management consultancy,2015,678,7.136659436008677,48.38655097613883,583.1623600867679,772.8376399132321
TLM,Scotland,70,Head offices and management consultancy,2016,735,6.423267326732674,47.21101485148515,642.4664108910891,827.5335891089109
TLM,Scotland,70,Head offices and management consultancy,2017,797,6.7050416832076225,53.439182215164756,692.259202858277,901.740797141723
TLM,Scotland,70,Head offices and management consultancy,2018,833,9.188127455259712,76.53710170231341,682.9872806634658,983.0127193365342
TLM,Scotland,70,Head offices and management consultancy,2019,863,7.029188324670132,60.661895241903245,744.1026853258696,981.8973146741304
TLM,Scotland,70,Head offices and management consultancy,2020,662,7.7465596330275215,51.282224770642195,561.4868394495413,762.5131605504587
TLM,Scotland,70,Head offices and management consultancy,2021,871,5.379523389232127,46.855648720211825,779.1629285083848,962.8370714916152
TLM,Scotland,70,Head offices and management consultancy,2022,1032,5.7167380001249795,58.99673616128979,916.366397123872,1147.633602876128
TLM,Scotland,70,Head offices and management consultancy,2023,1146,5.09941807833667,58.43933117773824,1031.458910891633,1260.541089108367
TLM,Scotland,71,Architectural and engineering activities,2012,2472,4.3166441136671185,106.70744248985118,2262.853412719892,2681.146587280108
TLM,Scotland,71,Architectural and engineering activities,2013,2828,4.275668073136428,120.91589310829818,2591.0048495077353,3064.9951504922647
TLM,Scotland,71,Architectural and engineering activities,2014,2942,3.497167915220172,102.88668006577744,2740.342107071076,3143.657892928924
TLM,Scotland,71,Architectural and engineering activities,2015,2880,5.347222222222222,154,2578.16,3181.84
TLM,Scotland,71,Architectural and engineering activities,2016,2545,3.4762223710649693,88.46985934360347,2371.599075686537,2718.400924313463
TLM,Scotland,71,Architectural and engineering activities,2017,2467,2.659762566304622,65.61634251073502,2338.3919686789595,2595.6080313210405
TLM,Scotland,71,Architectural and engineering activities,2018,2523,3.066554338668914,77.3691659646167,2371.356434709351,2674.643565290649
TLM,Scotland,71,Architectural and engineering activities,2019,2505,2.9334170854271355,73.48209798994975,2360.9750879396984,2649.0249120603016
TLM,Scotland,71,Architectural and engineering activities,2020,2232,5.55496264674493,123.98676627534684,1988.9859381003203,2475.0140618996797
TLM,Scotland,71,Architectural and engineering activities,2021,2660,3.540943434755973,94.18909536450887,2475.3893730855625,2844.6106269144375
TLM,Scotland,71,Architectural and engineering activities,2022,3105,2.378442848550971,73.85065044750765,2960.252725122885,3249.747274877115
TLM,Scotland,71,Architectural and engineering activities,2023,3324,3.3808300149695416,112.37878969758756,3103.7375721927283,3544.2624278072717
TLM,Scotland,72,Scientific research and development,2012,1419,5.984732824427481,84.92335877862597,1252.550216793893,1585.449783206107
TLM,Scotland,72,Scientific research and development,2013,1159,12.449725776965265,144.29232175502742,876.1870493601463,1441.8129506398536
TLM,Scotland,72,Scientific research and development,2014,1322,6.542635658914729,86.49364341085271,1152.4724589147286,1491.5275410852714
TLM,Scotland,72,Scientific research and development,2015,1580,12.512820512820513,197.7025641025641,1192.5029743589744,1967.4970256410256
TLM,Scotland,72,Scientific research and development,2016,1734,7.109826589595376,123.28439306358382,1492.3625895953758,1975.6374104046242
TLM,Scotland,72,Scientific research and development,2017,1850,4.918478260869565,90.99184782608695,1671.6559782608697,2028.3440217391303
TLM,Scotland,72,Scientific research and development,2018,2444,4.878361075544174,119.22714468629962,2210.314796414853,2677.685203585147
TLM,Scotland,72,Scientific research and development,2019,2290,36.9375,845.86875,632.09725,3947.90275
TLM,Scotland,72,Scientific research and development,2020,2114,5.672823218997362,119.92348284960423,1878.9499736147757,2349.050026385224
TLM,Scotland,72,Scientific research and development,2021,2250,11.548117154811717,259.83263598326363,1740.7280334728034,2759.2719665271966
TLM,Scotland,72,Scientific research and development,2022,2565,4.087524628964822,104.84500673294768,2359.5037868034224,2770.4962131965776
TLM,Scotland,72,Scientific research and development,2023,2880,7.541365644666259,217.19133056638827,2454.304992089879,3305.695007910121
TLM,Scotland,73,Advertising and market research,2012,353,17.391304347826086,61.391304347826086,232.67304347826087,473.32695652173913
TLM,Scotland,73,Advertising and market research,2013,367,35.843023255813954,131.54389534883722,109.17396511627902,624.8260348837209
TLM,Scotland,73,Advertising and market research,2014,333,7.266187050359712,24.196402877697842,285.57505035971224,380.42494964028776
TLM,Scotland,73,Advertising and market research,2015,384,8.925081433224754,34.272312703583054,316.82626710097725,451.17373289902275
TLM,Scotland,73,Advertising and market research,2016,335,9.796610169491524,32.818644067796605,270.67545762711865,399.32454237288135
TLM,Scotland,73,Advertising and market research,2017,396,17.1304347826087,67.83652173913045,263.04041739130435,528.9595826086957
TLM,Scotland,73,Advertising and market research,2018,401,9.04109589041096,36.25479452054795,329.94060273972605,472.05939726027395
TLM,Scotland,73,Advertising and market research,2019,333,8.109756097560975,27.00548780487805,280.06924390243904,385.93075609756096
TLM,Scotland,73,Advertising and market research,2020,229,11.409090909090908,26.12681818181818,177.79143636363636,280.20856363636364
TLM,Scotland,73,Advertising and market research,2021,265,10.305676855895198,27.310043668122276,211.47231441048035,318.52768558951965
TLM,Scotland,73,Advertising and market research,2022,452,30.256385785577418,136.75886375080992,183.95262704841258,720.0473729515875
TLM,Scotland,73,Advertising and market research,2023,437,10.481853076345365,45.80569794362925,347.2208320304867,526.7791679695133
TLM,Scotland,74,"Other professional, scientific and technical activities",2012,347,16.43609022556391,57.033233082706765,235.21486315789474,458.78513684210526
TLM,Scotland,74,"Other professional, scientific and technical activities",2013,401,6.684587813620071,26.805197132616488,348.46181362007167,453.53818637992833
TLM,Scotland,74,"Other professional, scientific and technical activities",2014,428,10.492091388400704,44.906151142355014,339.9839437609842,516.0160562390158
TLM,Scotland,74,"Other professional, scientific and technical activities",2015,443,6.978319783197834,30.913956639566404,382.4086449864499,503.5913550135501
TLM,Scotland,74,"Other professional, scientific and technical activities",2016,539,9.010282776349614,48.565424164524416,443.81176863753217,634.1882313624678
TLM,Scotland,74,"Other professional, scientific and technical activities",2017,562,13.37559429477021,75.17083993660859,414.66515372424715,709.3348462757529
TLM,Scotland,74,"Other professional, scientific and technical activities",2018,466,13.54026845637584,63.097651006711416,342.3286040268456,589.6713959731544
TLM,Scotland,74,"Other professional, scientific and technical activities",2019,522,11.454545454545457,59.792727272727284,404.8062545454545,639.1937454545455
TLM,Scotland,74,"Other professional, scientific and technical activities",2020,533,11.467576791808874,61.1221843003413,413.2005187713311,652.7994812286689
TLM,Scotland,74,"Other professional, scientific and technical activities",2021,515,11.645796064400711,59.975849731663665,397.4473345259392,632.5526654740607
TLM,Scotland,74,"Other professional, scientific and technical activities",2022,633,11.630040348478552,73.61815540586923,488.70841540449635,777.2915845955037
TLM,Scotland,74,"Other professional, scientific and technical activities",2023,690,8.874024112252918,61.230766374545134,569.9876979058915,810.0123020941085
TLM,Scotland,75,Veterinary activities,2012,202,17.60330578512397,35.558677685950414,132.3049917355372,271.6950082644628
TLM,Scotland,75,Veterinary activities,2013,212,18.0327868852459,38.22950819672131,137.07016393442623,286.9298360655738
TLM,Scotland,75,Veterinary activities,2014,213,11.655629139072849,24.826490066225166,164.34007947019867,261.6599205298013
TLM,Scotland,75,Veterinary activities,2015,236,7.243243243243243,17.09405405405405,202.49565405405406,269.50434594594594
TLM,Scotland,75,Veterinary activities,2016,256,6.312849162011173,16.160893854748604,224.32464804469274,287.6753519553073
TLM,Scotland,75,Veterinary activities,2017,310,7.943925233644859,24.626168224299064,261.73271028037385,358.26728971962615
TLM,Scotland,75,Veterinary activities,2018,294,3.937823834196891,11.577202072538858,271.30868393782384,316.69131606217616
TLM,Scotland,75,Veterinary activities,2019,305,5.876777251184834,17.924170616113745,269.86862559241706,340.13137440758294
TLM,Scotland,75,Veterinary activities,2020,289,5.609756097560975,16.21219512195122,257.2240975609756,320.7759024390244
TLM,Scotland,75,Veterinary activities,2021,347,8.951612903225806,31.062096774193545,286.11829032258066,407.88170967741934
TLM,Scotland,75,Veterinary activities,2022,454,6.590678027444883,29.92167824459977,395.35351064058443,512.6464893594156
TLM,Scotland,75,Veterinary activities,2023,476,3.2929326061431534,15.67435920524141,445.27825595772686,506.72174404227314
TLM,Scotland,77,Rental and leasing activities,2012,1081,4.2385173247381145,45.81837228041901,991.1959903303788,1170.8040096696213
TLM,Scotland,77,Rental and leasing activities,2013,1177,7.2656755009696194,85.51700064641241,1009.3866787330317,1344.6133212669683
TLM,Scotland,77,Rental and leasing activities,2014,1161,9.355102040816329,108.61273469387757,948.1190399999999,1373.88096
TLM,Scotland,77,Rental and leasing activities,2015,1227,10.324441240086516,126.68089401586157,978.7054477289114,1475.2945522710886
TLM,Scotland,77,Rental and leasing activities,2016,1218,5.974683544303797,72.77164556962025,1075.3675746835443,1360.6324253164557
TLM,Scotland,77,Rental and leasing activities,2017,1378,5.468392993145469,75.35445544554456,1230.3052673267327,1525.6947326732673
TLM,Scotland,77,Rental and leasing activities,2018,1371,4.984301412872841,68.33477237048665,1237.0638461538463,1504.9361538461537
TLM,Scotland,77,Rental and leasing activities,2019,1517,7.849056603773585,119.07018867924529,1283.6224301886791,1750.3775698113209
TLM,Scotland,77,Rental and leasing activities,2020,1265,9.467501957713392,119.76389976507441,1030.262756460454,1499.737243539546
TLM,Scotland,77,Rental and leasing activities,2021,1618,5.105590062111801,82.60844720496894,1456.0874434782609,1779.9125565217391
TLM,Scotland,77,Rental and leasing activities,2022,1814,6.138769741583451,111.35728311232378,1595.7397250998454,2032.2602749001546
TLM,Scotland,77,Rental and leasing activities,2023,2016,4.558868467685523,91.90678830854014,1835.8626949152613,2196.1373050847387
TLM,Scotland,78,Employment activities,2012,1186,11.8208778173191,140.19561091340452,911.2166026097271,1460.783397390273
TLM,Scotland,78,Employment activities,2013,1271,5.6742671009771986,72.11993485342019,1129.6449276872963,1412.3550723127037
TLM,Scotland,78,Employment activities,2014,1349,7.684667908131595,103.66617008069522,1145.8143066418374,1552.1856933581626
TLM,Scotland,78,Employment activities,2015,1361,8.896300788356578,121.07865372953303,1123.6858386901154,1598.3141613098846
TLM,Scotland,78,Employment activities,2016,1256,8.053097345132745,101.14690265486728,1057.7520707964602,1454.2479292035398
TLM,Scotland,78,Employment activities,2017,1203,5.599472990777339,67.36166007905139,1070.9711462450593,1335.0288537549407
TLM,Scotland,78,Employment activities,2018,1420,9.881623449830892,140.31905298759867,1144.9746561443067,1695.0253438556933
TLM,Scotland,78,Employment activities,2019,1473,6.3508968609865475,93.54871076233185,1289.6445269058295,1656.3554730941705
TLM,Scotland,78,Employment activities,2020,1471,5.822868473231988,85.65439524124254,1303.1173853271646,1638.8826146728354
TLM,Scotland,78,Employment activities,2021,1460,7.856749311294766,114.70853994490358,1235.171261707989,1684.828738292011
TLM,Scotland,78,Employment activities,2022,1521,6.86056838999467,104.34924521181894,1316.475479384835,1725.524520615165
TLM,Scotland,78,Employment activities,2023,1446,4.443297029111825,64.25007504095699,1320.0698529197243,1571.9301470802757
TLM,Scotland,79,Travel agency and tour operator activities,2012,475,14.451038575667658,68.64243323442138,340.4608308605341,609.5391691394659
TLM,Scotland,79,Travel agency and tour operator activities,2013,527,20.15988372093023,106.24258720930233,318.76452906976743,735.2354709302326
TLM,Scotland,79,Travel agency and tour operator activities,2014,652,12.957055214723926,84.47999999999999,486.41920000000005,817.5808
TLM,Scotland,79,Travel agency and tour operator activities,2015,676,8.940493468795356,60.43773584905661,557.542037735849,794.457962264151
TLM,Scotland,79,Travel agency and tour operator activities,2016,705,4.057052297939778,28.602218700475436,648.9396513470681,761.0603486529319
TLM,Scotland,79,Travel agency and tour operator activities,2017,675,6.769706336939721,45.69551777434312,585.4367851622875,764.5632148377125
TLM,Scotland,79,Travel agency and tour operator activities,2018,759,5.491183879093199,41.67808564231738,677.3109521410579,840.6890478589421
TLM,Scotland,79,Travel agency and tour operator activities,2019,746,10.847176079734218,80.91993355481726,587.3969302325581,904.6030697674419
TLM,Scotland,79,Travel agency and tour operator activities,2020,320,21.07317073170732,67.43414634146343,187.82907317073168,452.1709268292683
TLM,Scotland,79,Travel agency and tour operator activities,2021,294,15.221238938053098,44.750442477876106,206.2891327433628,381.7108672566372
TLM,Scotland,79,Travel agency and tour operator activities,2022,570,7.898683829924897,45.02249783057191,481.75590425207906,658.2440957479209
TLM,Scotland,79,Travel agency and tour operator activities,2023,761,8.284999140733163,63.04884346097936,637.4242668164804,884.5757331835196
TLM,Scotland,80,Security and investigation activities,2012,132,5.523012552301255,7.290376569037656,117.7108619246862,146.28913807531382
TLM,Scotland,80,Security and investigation activities,2013,125,5.684210526315789,7.105263157894737,111.07368421052631,138.92631578947368
TLM,Scotland,80,Security and investigation activities,2014,134,6.586538461538462,8.825961538461538,116.70111538461538,151.29888461538462
TLM,Scotland,80,Security and investigation activities,2015,142,10.421052631578949,14.797894736842107,112.99612631578947,171.00387368421053
TLM,Scotland,80,Security and investigation activities,2016,136,7.958333333333334,10.823333333333334,114.78626666666666,157.21373333333332
TLM,Scotland,80,Security and investigation activities,2017,168,8.301158301158301,13.945945945945946,140.66594594594594,195.33405405405406
TLM,Scotland,80,Security and investigation activities,2018,193,7.351351351351352,14.188108108108107,165.1913081081081,220.8086918918919
TLM,Scotland,80,Security and investigation activities,2019,179,5.682656826568266,10.171955719557195,159.0629667896679,198.9370332103321
TLM,Scotland,80,Security and investigation activities,2020,214,6.534653465346535,13.984158415841584,186.5910495049505,241.4089504950495
TLM,Scotland,80,Security and investigation activities,2021,196,7.634730538922156,14.964071856287426,166.67041916167665,225.32958083832335
TLM,Scotland,80,Security and investigation activities,2022,207,11.69305082008982,24.204615197585927,159.55895421273158,254.44104578726842
TLM,Scotland,80,Security and investigation activities,2023,215,4.940945189514975,10.623032157457198,194.17885697138388,235.82114302861612
TLM,Scotland,81,Services to buildings and landscape activities,2012,903,8.41354723707665,75.97433155080213,754.0903101604279,1051.9096898395721
TLM,Scotland,81,Services to buildings and landscape activities,2013,1037,12.1021021021021,125.49879879879877,791.0223543543544,1282.9776456456457
TLM,Scotland,81,Services to buildings and landscape activities,2014,1012,10.629274965800274,107.56826265389877,801.1662051983584,1222.8337948016415
TLM,Scotland,81,Services to buildings and landscape activities,2015,1029,13.484042553191491,138.75079787234046,757.0484361702127,1300.9515638297873
TLM,Scotland,81,Services to buildings and landscape activities,2016,1143,6.619906479625919,75.66553106212424,994.6955591182365,1291.3044408817636
TLM,Scotland,81,Services to buildings and landscape activities,2017,1041,5.562805872756933,57.90880913539967,927.4987340946167,1154.5012659053834
TLM,Scotland,81,Services to buildings and landscape activities,2018,1109,9.882839421088905,109.60068917987594,894.1826492074431,1323.817350792557
TLM,Scotland,81,Services to buildings and landscape activities,2019,1179,4.334705075445816,51.10617283950617,1078.8319012345678,1279.1680987654322
TLM,Scotland,81,Services to buildings and landscape activities,2020,1104,7.719688542825362,85.22536151279199,936.9582914349277,1271.0417085650722
TLM,Scotland,81,Services to buildings and landscape activities,2021,1203,10.867403314917128,130.73486187845307,946.759670718232,1459.240329281768
TLM,Scotland,81,Services to buildings and landscape activities,2022,1307,11.60179032906825,151.63539960092203,1009.7946167821929,1604.2053832178071
TLM,Scotland,81,Services to buildings and landscape activities,2023,1553,6.573010146807586,102.0788475799218,1352.9254587433534,1753.0745412566466
TLM,Scotland,82,Office administration and business support activities,2012,825,5.161290322580645,42.58064516129032,741.5419354838709,908.4580645161291
TLM,Scotland,82,Office administration and business support activities,2013,885,10.65963060686016,94.33773087071242,700.0980474934037,1069.9019525065964
TLM,Scotland,82,Office administration and business support activities,2014,1015,8.619047619047619,87.48333333333333,843.5326666666667,1186.4673333333333
TLM,Scotland,82,Office administration and business support activities,2015,1023,6.042296072507553,61.81268882175227,901.8471299093655,1144.1528700906345
TLM,Scotland,82,Office administration and business support activities,2016,1048,5.650500384911471,59.21724403387221,931.9342016936105,1164.0657983063895
TLM,Scotland,82,Office administration and business support activities,2017,1207,5.743660041124057,69.32597669636738,1071.12108567512,1342.87891432488
TLM,Scotland,82,Office administration and business support activities,2018,1359,8.733216579100993,118.68441330998252,1126.3785499124342,1591.6214500875658
TLM,Scotland,82,Office administration and business support activities,2019,1292,8.577456298975287,110.82073538276072,1074.791358649789,1509.208641350211
TLM,Scotland,82,Office administration and business support activities,2020,1211,9.801749271137028,118.6991836734694,978.3496,1443.6504
TLM,Scotland,82,Office administration and business support activities,2021,1474,8.054898248935164,118.72920018930431,1241.2907676289635,1706.7092323710365
TLM,Scotland,82,Office administration and business support activities,2022,1452,5.400001443999047,78.40802096686616,1298.3202789049424,1605.6797210950576
TLM,Scotland,82,Office administration and business support activities,2023,1729,7.320617945129237,126.57348427128449,1480.9159708282823,1977.0840291717177
TLM,Scotland,86,Human health activities,2012,8003,8.08139534883721,646.7540697674419,6735.362023255814,9270.637976744187
TLM,Scotland,86,Human health activities,2013,7936,15.674044265593562,1243.892152917505,5497.9713802816905,10374.028619718309
TLM,Scotland,86,Human health activities,2014,8447,10.84967320261438,916.4718954248366,6650.71508496732,10243.28491503268
TLM,Scotland,86,Human health activities,2015,8674,16.727688787185354,1450.9597254004577,5830.118938215102,11517.881061784898
TLM,Scotland,86,Human health activities,2016,9141,8.025477707006369,733.6089171974522,7703.126522292994,10578.873477707006
TLM,Scotland,86,Human health activities,2017,9465,19.497206703910617,1845.4106145251399,5847.995195530726,13082.004804469274
TLM,Scotland,86,Human health activities,2018,9598,15.105820105820106,1449.8566137566138,6756.281037037037,12439.718962962963
TLM,Scotland,86,Human health activities,2019,9815,19.81981981981982,1945.3153153153153,6002.181981981982,13627.818018018017
TLM,Scotland,86,Human health activities,2020,10952,17.78975741239892,1948.33423180593,7133.264905660377,14770.735094339623
TLM,Scotland,86,Human health activities,2021,11854,10.333333333333334,1224.9133333333334,9453.169866666667,14254.830133333333
TLM,Scotland,86,Human health activities,2022,11682,4.308446273488818,503.31269366896373,10695.50712040883,12668.49287959117
TLM,Scotland,86,Human health activities,2023,14028,7.748375035810015,1086.942050023429,11897.59358195408,16158.40641804592
TLM,Scotland,87,Residential care activities,2012,1439,7.5602836879432616,108.79248226950354,1225.7667347517731,1652.2332652482269
TLM,Scotland,87,Residential care activities,2013,1437,6.81437125748503,97.92251497005988,1245.0718706586827,1628.9281293413173
TLM,Scotland,87,Residential care activities,2014,1644,4.460500963391136,73.33063583815029,1500.2719537572254,1787.7280462427746
TLM,Scotland,87,Residential care activities,2015,1752,4.460732984293194,78.15204188481675,1598.8219979057592,1905.1780020942408
TLM,Scotland,87,Residential care activities,2016,1649,3.3365758754863815,55.02013618677043,1541.1605330739299,1756.8394669260701
TLM,Scotland,87,Residential care activities,2017,1728,1.698473282442748,29.349618320610684,1670.474748091603,1785.525251908397
TLM,Scotland,87,Residential care activities,2018,1768,4.694214876033058,82.99371900826446,1605.3323107438016,1930.6676892561984
TLM,Scotland,87,Residential care activities,2019,1972,1.9000819000819,37.46961506961507,1898.5595544635544,2045.4404455364456
TLM,Scotland,87,Residential care activities,2020,2295,2.6562500000000004,60.96093750000001,2175.5165625,2414.4834375
TLM,Scotland,87,Residential care activities,2021,2196,1.9968178202068416,43.85011933174224,2110.053766109785,2281.946233890215
TLM,Scotland,87,Residential care activities,2022,2259,3.536498858325385,79.88950920957045,2102.416561949242,2415.583438050758
TLM,Scotland,87,Residential care activities,2023,2460,2.0660914207886383,50.8258489514005,2360.381336055255,2559.618663944745
TLM,Scotland,88,Social work activities,2012,2042,7.47663551401869,152.67289719626163,1742.7611214953272,2341.238878504673
TLM,Scotland,88,Social work activities,2013,2290,10.320121951219512,236.33079268292684,1826.7916463414633,2753.2083536585365
TLM,Scotland,88,Social work activities,2014,2186,16.88026981450253,369.0026981450253,1462.7547116357505,2909.2452883642495
TLM,Scotland,88,Social work activities,2015,2343,8.61513687600644,201.85265700483092,1947.3687922705315,2738.6312077294688
TLM,Scotland,88,Social work activities,2016,2547,24.50567260940032,624.1594813614262,1323.6474165316047,3770.352583468395
TLM,Scotland,88,Social work activities,2017,2765,5.784574468085107,159.9434840425532,2451.5107712765957,3078.4892287234043
TLM,Scotland,88,Social work activities,2018,3055,5.620985010706638,171.7210920770878,2718.4266595289077,3391.5733404710923
TLM,Scotland,88,Social work activities,2019,3166,9.001097694840833,284.97475301866075,2607.449484083425,3724.550515916575
TLM,Scotland,88,Social work activities,2020,2945,10.812182741116752,318.4187817258883,2320.8991878172587,3569.1008121827413
TLM,Scotland,88,Social work activities,2021,3479,5.014191106906338,174.4437086092715,3137.090331125828,3820.909668874172
TLM,Scotland,88,Social work activities,2022,3741,4.727023635660293,176.83795421005158,3394.397609748299,4087.602390251701
TLM,Scotland,88,Social work activities,2023,4170,4.701389228337743,196.0479308216839,3785.7460555894995,4554.2539444105005
TLM,Scotland,90,"Creative, arts and entertainment activities",2012,275,27.569444444444446,75.81597222222223,126.40069444444444,423.5993055555556
TLM,Scotland,90,"Creative, arts and entertainment activities",2013,268,17.54601226993865,47.02331288343558,175.83430674846625,360.16569325153375
TLM,Scotland,90,"Creative, arts and entertainment activities",2014,206,93.33333333333331,192.26666666666662,-170.84266666666656,582.8426666666666
TLM,Scotland,90,"Creative, arts and entertainment activities",2015,188,61.294117647058826,115.23294117647059,-37.85656470588236,413.85656470588236
TLM,Scotland,90,"Creative, arts and entertainment activities",2016,217,19.919354838709676,43.225,132.279,301.721
TLM,Scotland,90,"Creative, arts and entertainment activities",2017,234,9.771428571428572,22.86514285714286,189.18431999999999,278.81568
TLM,Scotland,90,"Creative, arts and entertainment activities",2018,245,12.33695652173913,30.22554347826087,185.7579347826087,304.2420652173913
TLM,Scotland,90,"Creative, arts and entertainment activities",2019,259,NA,NA,NA,NA
TLM,Scotland,90,"Creative, arts and entertainment activities",2020,265,41.54545454545455,110.09545454545454,49.21290909090911,480.7870909090909
TLM,Scotland,90,"Creative, arts and entertainment activities",2021,527,27.301038062283737,143.8764705882353,245.0021176470588,808.9978823529411
TLM,Scotland,90,"Creative, arts and entertainment activities",2022,542,13.702441584873926,74.26723339001667,396.4362225555673,687.5637774444326
